gene_symbol,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRMT2A,ENSG00000099899,1236.4202995563192,-0.559933874620677,0.3117035070584454,-1.796366938263828,0.07243617838473917,0.13161051392620982
RANBP1,ENSG00000099901,2108.0264396935436,-0.15217323256143184,0.38479945317491837,-0.39546114555484674,0.6925025909720085,0.7700909365480526
ZDHHC8,ENSG00000099904,2077.6642315597633,-1.9413502030722558,0.3073946426330437,-6.31549784486572,2.6929314004600927e-10,2.0103726198803614e-08
KLHL22,ENSG00000099910,1822.4207410587812,-0.794006260178446,0.3405678446664037,-2.331418754334246,0.019731289564787865,0.047886629761549664
MED15,ENSG00000099917,3453.9934339767774,-1.2803109523256098,0.3675526351887778,-3.4833404246116544,0.0004951982383089508,0.0026655684130959495
SERPIND1,ENSG00000099937,137.06003073706023,-2.220110379545613,0.9053722202748824,-2.452152087095802,0.014200462809197817,0.03709080387259421
SNAP29,ENSG00000099940,1549.9608008065604,-0.8328733825585283,0.2735364613297076,-3.0448349682882787,0.00232808019043742,0.009012250495996774
CRKL,ENSG00000099942,7350.710557141542,-0.43336974522352306,0.28354544124387177,-1.5283960952515911,0.12641422373074704,0.2042666807741881
LZTR1,ENSG00000099949,892.5755793373077,-0.7607385144254153,0.33914385012540715,-2.243114578501461,0.02488942680882108,0.057425377331992454
MMP11,ENSG00000099953,145.87838078118315,0.9616868945901385,0.5002633205711513,1.9223613945795168,0.05456029971098485,0.10544754794540524
CECR2,ENSG00000099954,1042.4586893218734,0.2850397205753413,0.5960659118036099,0.4782016802686335,0.6325066667162984,0.7196168256813175
SMARCB1,ENSG00000099956,3345.512082381636,-0.5015585460073385,0.3762883053114066,-1.3329102683440066,0.18256125243617516,0.27368787241275244
P2RX6,ENSG00000099957,427.43570912272145,-1.4521391274492463,0.40399910723879956,-3.594411723763791,0.00032512535419022115,0.001928152658066734
DERL3,ENSG00000099958,20.1167595158581,-1.1563058743302177,0.48138188890061234,-2.402055210201214,0.01630324762755067,0.04121174121005401
SLC7A4,ENSG00000099960,314.0162211734405,-3.3157475049456657,0.6995744543423551,-4.739663497379534,2.1407343902686853e-06,3.605598454548242e-05
BCL2L13,ENSG00000099968,3188.293035553791,0.135102946302829,0.22661898302555025,0.596167825391736,0.5510631173684921,0.6493023845807283
DDTL,ENSG00000099974,60.31117560615271,0.8388971374700427,0.4399644369363912,1.9067385157571908,0.05655445674150968,0.10841595979075638
DDT,ENSG00000099977,0.6502643176936306,2.662145103445328,2.384262834943888,1.1165485048161563,0.26418741993597017,
GSTT2,ENSG00000099984,11.119271132560042,2.6143119147841163,0.9382007623032925,2.7865165109927577,0.005327790387062984,0.017224676585527076
OSM,ENSG00000099985,239.98460200952223,0.9377526672651466,0.6889916059822383,1.361050931713849,0.1734975946053694,0.2627162753675636
CABIN1,ENSG00000099991,5398.043038149114,-0.5304238279038315,0.38265689853013235,-1.3861603696191125,0.16569793971312052,0.2532212610297703
TBC1D10A,ENSG00000099992,456.53828269784174,-0.4929395988290995,0.34769211727204763,-1.4177474102566572,0.15626452298338048,0.2416945247859189
SUSD2,ENSG00000099994,217.67163582299412,1.2288903388615111,0.3859655069408809,3.183938245159671,0.0014528600414660706,0.006191991596940854
SF3A1,ENSG00000099995,5033.956302860777,-0.8437638542240935,0.3009953706798912,-2.803245286856711,0.005059117644027805,0.01653437829815887
GGT5,ENSG00000099998,1069.063048287177,0.287451578859879,0.4055884138574446,0.7087272935782428,0.478493724088742,0.5831077057125592
RNF215,ENSG00000099999,1326.962577868985,-0.6675786090182156,0.33338843766835585,-2.002404803499219,0.04524121228354706,0.09116558463974239
SEC14L2,ENSG00000100003,3351.8888011065415,-0.5108287607670347,0.43636996663767014,-1.1706322612050652,0.24174662391184643,0.34222153704031383
SEC14L3,ENSG00000100012,4.14158903570658,1.8745724989079673,0.8987637147103263,2.085723386721444,0.03700368673678387,0.07807722179472797
SPECC1L,ENSG00000100014,1340.957206801934,-0.572996654173435,0.2651577740076682,-2.1609649436748715,0.030698047501003203,0.0673265046360272
PPIL2,ENSG00000100023,2042.159013544199,-1.1458584865403612,0.3942547079981044,-2.906391384287212,0.0036562380938637727,0.01284607962470069
UPB1,ENSG00000100024,18.92888288561914,-0.4545139989672058,0.40762437453898376,-1.1150314538507502,0.26483694316946294,0.36718962842923974
YPEL1,ENSG00000100027,606.7866967290098,-0.6511422906519638,0.5295366931775314,-1.2296452711231913,0.21882996945117272,0.31623608815219706
SNRPD3,ENSG00000100028,2302.3474256694585,-0.8783148453796454,0.2618113249891849,-3.354762615467178,0.0007943311643903534,0.003848175352380979
PES1,ENSG00000100029,2891.0334762523585,-0.41651607953609576,0.3511358411555697,-1.186196425193632,0.23554473766270267,0.335148036939147
MAPK1,ENSG00000100030,20073.109120705667,-1.3940915436629084,0.3127878065739223,-4.456988138165921,8.311920051036844e-06,0.00010803123773789627
GGT1,ENSG00000100031,15.146563447905752,-0.024732771208477413,0.7878143888154835,-0.03139416029918458,0.9749551982636073,0.9835675904946133
PRODH,ENSG00000100033,1096.5261300191632,-1.016516014036731,0.4990324115788081,-2.036973932856866,0.04165265429364529,0.0856444208472622
PPM1F,ENSG00000100034,2221.758067939438,-0.626731558905564,0.2718551657266566,-2.30538771345521,0.021144868996250666,0.05049628449584781
SLC35E4,ENSG00000100036,505.9822117475199,-1.0074715472196867,0.34899556720633584,-2.886774623770626,0.0038921291791450415,0.013495208729935567
TOP3B,ENSG00000100038,15.073858579898271,1.875641725746388,0.7456700635972913,2.515377533996527,0.01189049792825175,0.032368133454691736
CRYBB3,ENSG00000100053,3.8198250333365236,0.06544328214014625,1.1350363286112322,0.05765743394329857,0.9540215000499385,0.9692664752166688
CYTH4,ENSG00000100055,938.8801626004903,0.8933090861594682,0.25265772786496427,3.5356491713441955,0.0004067745126604424,0.0022936391070627732
ESS2,ENSG00000100056,1140.5094416208651,-0.9287202622281675,0.2785478561326793,-3.3341497404517626,0.0008556058349999861,0.004078316914154717
CRYBB2P1,ENSG00000100058,706.9916120587893,-0.48919850571279794,0.4114261750802145,-1.189031071291029,0.2344274403300235,0.33385533333347667
MFNG,ENSG00000100060,460.34146826782217,1.1519257866817687,0.26379894150348365,4.366680852154051,1.2614884163111593e-05,0.00015043300980239555
CARD10,ENSG00000100065,274.8915361291398,-1.016950755990522,0.32604921196156555,-3.11901001039806,0.001814597961839497,0.0073778236054357895
LRP5L,ENSG00000100068,101.57645977912486,0.5427742872947645,0.5067651126111518,1.0710569330593267,0.28414383114240105,0.3887795355047252
SLC25A1,ENSG00000100075,1881.7125275293085,-0.30302429652302953,0.4010805145534927,-0.7555198657814995,0.44993711718140195,0.5560264286307888
GRK3,ENSG00000100077,2831.6144456723273,-1.6455871457333053,0.47543887176874117,-3.461196051579345,0.000537781015854852,0.0028361175721783602
PLA2G3,ENSG00000100078,10.916994369687831,-1.3811915331727946,0.979755735453434,-1.4097304901548495,0.15861927808903786,0.24456737840421303
LGALS2,ENSG00000100079,26.231924819717825,0.602940935523467,0.7239292219354863,0.8328727688481109,0.40491648895257104,0.5133817988804592
GGA1,ENSG00000100083,2863.8182349061717,-0.7169507419872345,0.28461354328267,-2.519032417495255,0.011767782182622557,0.03211566954042418
HIRA,ENSG00000100084,552.2026762838761,-1.3540342053977696,0.30389472793269773,-4.455602815517227,8.365779028208745e-06,0.00010846038995611131
SH3BP1,ENSG00000100092,163.431648279696,-0.8348880262128295,0.3241581574701106,-2.5755576621261222,0.010007858479217011,0.028283010802602974
SEZ6L,ENSG00000100095,8990.610945133323,-0.5956381317297301,0.6322352756103792,-0.9421146758296316,0.3461339315638895,0.4551691185678623
LGALS1,ENSG00000100097,5811.971765095305,0.7924991700849097,0.3988232482412746,1.9870937152727728,0.04691201257531324,0.09376482855825076
HPS4,ENSG00000100099,2152.7582364744057,-0.5659635264017345,0.2846907993968534,-1.987993737770192,0.04681238256030857,0.09360164155074652
PIK3IP1,ENSG00000100100,2921.0365563573478,-0.3107731308660565,0.3044315487455228,-1.020830896622461,0.3073345634552028,0.4138729708807339
Z83844.1,ENSG00000100101,0.0,,,,,
SRRD,ENSG00000100104,714.35454860918,-0.7058318767563055,0.21384822405145615,-3.3006207083883394,0.000964712047539391,0.004490280388898371
PATZ1,ENSG00000100105,1903.174126352437,-0.7579346839406884,0.422307636148018,-1.794745391899648,0.0726942748570622,0.1319412678017952
TRIOBP,ENSG00000100106,1443.4019507336197,0.4828273852103404,0.4498668506085014,1.0732673113327995,0.283151197342963,0.3877271667130797
TFIP11,ENSG00000100109,1457.1197066698442,-0.24175735349754887,0.27565457347306044,-0.8770300831637595,0.38047029839133184,0.4893180866556504
GCAT,ENSG00000100116,1078.3337303516696,0.02459620620551728,0.3958575328957367,0.062133985491178136,0.9504561327656864,0.966965493948078
GGTLC2,ENSG00000100121,0.18403506513921147,-0.37891373960602026,3.3718482343485725,-0.11237568041944357,0.9105255373847182,
CRYBB1,ENSG00000100122,56.8607688325064,0.5018303999312286,0.5086306940586699,0.9866301931698663,0.32382396294839466,0.4316428522254205
ANKRD54,ENSG00000100124,1521.977390072683,-0.619107236915457,0.27665796102339646,-2.2378074161513113,0.025233616591314102,0.05804735823469921
EIF3L,ENSG00000100129,3623.221238201483,-0.2026527799846675,0.2972625927836998,-0.6817298405660001,0.49540979489333703,0.5987352122398872
SNU13,ENSG00000100138,7729.5333699489,-1.3416365392796497,0.43357641948603237,-3.094348490792107,0.001972456496810796,0.007898281230524743
MICALL1,ENSG00000100139,1563.9848676635168,-0.1353649846737446,0.6048151628356323,-0.22381215450865294,0.8229034719363418,0.8726297885639024
POLR2F,ENSG00000100142,2259.179344940544,-0.4615898580106183,0.469926947136149,-0.9822587549483192,0.3259723884069099,0.4339826078808703
SOX10,ENSG00000100146,5930.9500841846475,-2.700919520939901,0.8799770441269745,-3.069306794951093,0.0021455613329476927,0.00844569907300026
CCDC134,ENSG00000100147,597.3103197157163,0.7100003600442545,0.4530994543654253,1.5669856875873398,0.1171180370691649,0.1922988646325377
DEPDC5,ENSG00000100150,872.7585255055734,-0.7337828192875441,0.3264230608761205,-2.2479503050981413,0.024579358914453994,0.05688290081390379
PICK1,ENSG00000100151,1616.5160218051758,-1.5520970784227381,0.315204179933981,-4.924100558399392,8.474924998265601e-07,1.7105262748576958e-05
TTC28,ENSG00000100154,1837.9917336057388,1.2137053933670938,0.5021139552604983,2.4171911189710302,0.015640802391593,0.0399390251579256
SLC16A8,ENSG00000100156,163.38489835386025,-1.876145967041004,0.40288322163585394,-4.656798462400994,3.2116455861341127e-06,4.998011975585299e-05
CENPM,ENSG00000100162,119.26545209936958,2.7334431001655757,0.48234311201170454,5.667009711749022,1.453111096456316e-08,6.120033567052029e-07
SEPTIN3,ENSG00000100167,19778.66308966432,-2.3018573697262057,0.6998249233573056,-3.289190328751638,0.0010047605421803934,0.004634058907731854
SLC5A1,ENSG00000100170,6.492960710339078,-1.4395819898973483,0.8385287909204572,-1.7167949454867402,0.08601664481570583,0.15063560002312065
TPTEP1,ENSG00000100181,293.74751694160193,-1.9407560552965226,0.8250814892834551,-2.3521992439582893,0.018662775264936295,0.04586622215087088
SLC5A4,ENSG00000100191,29.289806151661928,1.2240890225057672,0.5577495084878469,2.1946931442834963,0.028185616848620115,0.06303052037395368
KDELR3,ENSG00000100196,161.10056615418492,1.0398358719895107,0.4916957916508961,2.1147951429443874,0.03444741102868032,0.07374705477968223
CYP2D6,ENSG00000100197,84.1895972948017,0.772463675987223,0.5129783509365996,1.505840694011459,0.13210807396823543,0.21155293374667186
DDX17,ENSG00000100201,22263.52676753465,-0.2863978649119947,0.31368534720361746,-0.9130100193238861,0.3612372720419448,0.46999160950537805
DMC1,ENSG00000100206,31.885934482436596,-0.8988224497192027,0.3613586423570877,-2.4873417828236235,0.012870168659715325,0.03438242387930549
TCF20,ENSG00000100207,2780.8985938018386,-0.8005698666434989,0.35204049539926136,-2.274084592840789,0.02296090086738825,0.05391482948758114
HSCB,ENSG00000100209,268.43261195862783,0.27766289126973015,0.3575963185308869,0.7764702176198365,0.4374713990375704,0.5439055538303778
CBY1,ENSG00000100211,493.1557058359056,-0.2159698737122864,0.3702222868587209,-0.5833518979766387,0.5596564322662148,0.6572593882818242
TOMM22,ENSG00000100216,2656.3515766471496,-0.03899126174751285,0.3745829766439351,-0.10409245528682026,0.9170959781422586,0.9429001405345325
RSPH14,ENSG00000100218,88.83389600496338,-0.7941949818084025,0.449225619465933,-1.7679200548548195,0.0770742695774821,0.13817689655908913
XBP1,ENSG00000100219,2046.516971807175,0.6710956440886034,0.3537109102094155,1.897299813826154,0.057788379557861855,0.11029959950083645
RTCB,ENSG00000100220,3865.9628871970754,-0.3753217885197533,0.33314118565396067,-1.1266147948143714,0.2599053811183678,0.36183938166933877
JOSD1,ENSG00000100221,3655.399694888166,-1.078319726399948,0.27049296658594774,-3.9864982073658375,6.705563418105865e-05,0.0005610711549954404
FBXO7,ENSG00000100225,4757.909160531981,-0.9012529775252452,0.4665213781297039,-1.9318578306923284,0.053377055855229116,0.10370537687919855
GTPBP1,ENSG00000100226,3793.619207875961,-0.8675042277290398,0.3833178726809105,-2.2631457846245167,0.02362670399031542,0.05514057995331076
POLDIP3,ENSG00000100227,4296.328769094135,-0.3558507142915171,0.39150348163864823,-0.9089337157414142,0.3633851154032045,0.47192949022337755
RAB36,ENSG00000100228,1029.4080255477797,-1.1797244869167602,0.48642757260105723,-2.425282926723213,0.015296460514437482,0.03924403894376563
TIMP3,ENSG00000100234,11579.94663377667,0.829995202124688,0.4465648153610415,1.8586220265778182,0.06308073271746462,0.1180932257774899
PPP6R2,ENSG00000100239,4944.962422141733,-0.9855388058177047,0.2804598320107246,-3.5140105403044606,0.00044139529792849223,0.0024405026709414025
SBF1,ENSG00000100241,14398.843994536655,-1.8783386401557849,0.26504520644482915,-7.086861389989987,1.371876620093812e-12,1.8108274328491905e-10
SUN2,ENSG00000100242,9621.654250838907,-2.0946418912710287,0.6135430154422818,-3.414009838839212,0.0006401426402711907,0.0032466986673701445
CYB5R3,ENSG00000100243,7476.15095410868,-1.2282105992798213,0.44274020175506595,-2.77411130593308,0.005535273616046607,0.01772172889587784
DNAL4,ENSG00000100246,1379.4935890949885,-1.677052907326814,0.42201287776482604,-3.9739377532961933,7.06940457927224e-05,0.0005850646938379531
C22orf31,ENSG00000100249,22.364003972912396,-1.0220578358801216,0.5534230024289237,-1.846793196875449,0.06477711824704364,0.12045223679432106
MIOX,ENSG00000100253,1.4474692114021324,3.122568321008612,1.7673753285852492,1.7667827939570535,0.07726461133155652,
LMF2,ENSG00000100258,2240.5434714518515,-0.5423297385449016,0.42312131329482067,-1.2817358083945525,0.19993533900876248,0.294499022982583
RHBDD3,ENSG00000100263,997.4328057581677,-0.14149706923325414,0.3113483256863979,-0.45446548948451865,0.6494938254804825,0.7343111925047158
PACSIN2,ENSG00000100266,3380.030004485588,-0.008507540672174168,0.4316474062190975,-0.01970946784250077,0.9842751380015847,0.9900090434162268
TTLL1,ENSG00000100271,621.1199672180213,-0.7785979793830549,0.28014488742047333,-2.7792689224217266,0.005448140072905889,0.01751201614575917
RASL10A,ENSG00000100276,884.0097936650591,-2.9346189080428378,0.6281668141897762,-4.671719106696166,2.9868924794902606e-06,4.712666951940653e-05
AP1B1,ENSG00000100280,9052.605525066436,-0.4459131526605419,0.23362218384218886,-1.9086935381177457,0.056301637250971176,0.10802216909048509
HMGXB4,ENSG00000100281,1067.9095184767802,0.038153065971229534,0.380346893255422,0.10031123337086872,0.9200972395361677,0.94514682854734
TOM1,ENSG00000100284,2957.1196797930847,-1.2547715152582728,0.2822124524264207,-4.4461947177381225,8.740472935827064e-06,0.00011227932634877144
NEFH,ENSG00000100285,2244.359767914912,-3.2687197349656762,0.822182922054077,-3.9756599745460104,7.018434548967187e-05,0.0005816391925692074
CHKB,ENSG00000100288,21.564123736673853,-0.4965359453464648,0.5076229120227048,-0.9781590499292827,0.3279956662649294,0.43607072905983657
BIK,ENSG00000100290,14.293496117763874,1.273105267853959,0.5613726310637547,2.267843491838086,0.023338747523715155,0.05460496506560059
HMOX1,ENSG00000100292,4872.096710197346,2.5097664403017546,0.6660586825683238,3.768086065065753,0.00016450399019973423,0.0011311900466150467
MCAT,ENSG00000100294,771.6307094833401,-0.710602943390124,0.3671827281902599,-1.9352842299867574,0.052955426449490195,0.10304006521291338
THOC5,ENSG00000100296,1239.1853122491295,0.15407513821216015,0.328532103679088,0.4689804633603224,0.6390836006023597,0.725222980854106
MCM5,ENSG00000100297,1519.4790712554752,1.204815016356024,0.5434465866707378,2.2169888373703133,0.026623854336746015,0.060416125720348095
APOBEC3H,ENSG00000100298,13.331161785414471,0.015614046620079392,0.4385073472764523,0.03560726340632026,0.9715955166352895,0.9812923474963331
ARSA,ENSG00000100299,1948.671513778127,-1.0487838279809967,0.34274770069587973,-3.0599295804221405,0.002213890390407846,0.008665045209813947
TSPO,ENSG00000100300,1532.6255756939972,0.8847066491276274,0.49386850358234885,1.7913809905071407,0.07323217730609262,0.1326862013944527
RASD2,ENSG00000100302,1770.7089988998719,-2.5361410627436296,0.754708606309661,-3.360424197551866,0.0007782288296115145,0.0037857730660404705
TTLL12,ENSG00000100304,1672.2795854746826,-1.1230660923019566,0.29944672500147007,-3.7504704461083795,0.00017650310834479483,0.0011978734612722096
CBX7,ENSG00000100307,5033.526260678645,-2.7558557430432327,0.5314399921081969,-5.185638612011273,2.152759017739094e-07,5.7162655812866565e-06
PDGFB,ENSG00000100311,1579.3762817946329,-0.8428051867978507,0.3878637597695039,-2.172941311399408,0.02978473469414398,0.06575491877604893
ACR,ENSG00000100312,12.690145141104791,-1.535825617625435,0.6947849152809263,-2.2105051273377834,0.02707012506872122,0.061170557398497874
CABP7,ENSG00000100314,418.1357974192737,-1.3290392243849694,0.7094235231077196,-1.873407324531536,0.061012159349818594,0.11514966467767918
RPL3,ENSG00000100316,30836.033322188414,-0.590764147861871,0.43213372499357683,-1.367086421849283,0.17159821873497916,0.26041384265325446
ZMAT5,ENSG00000100319,411.9505711691707,-0.27385907348438826,0.3368647907819321,-0.8129643731798308,0.4162384847537133,0.5242699570620429
RBFOX2,ENSG00000100320,8068.077074902496,-1.2855561383134264,0.41450682774834685,-3.101411248873098,0.0019260059801301881,0.0077497693817242
SYNGR1,ENSG00000100321,18778.706574855918,-3.0025142296376415,0.5304973479650761,-5.6598100653187515,1.5154061882369647e-08,6.353022191445438e-07
TAB1,ENSG00000100324,2301.0610815512096,-1.0153866160066454,0.3545041148475812,-2.8642449367427236,0.004180046471116197,0.014266748453179144
ASCC2,ENSG00000100325,1495.1484756007048,-0.25566457217418087,0.37705577788892575,-0.6780550442844436,0.49773679324434417,0.6011287622968573
MTMR3,ENSG00000100330,637.2665039119017,-0.02986381224362689,0.40488901910963443,-0.07375801968968802,0.9412029314287773,0.9604147175966311
MIEF1,ENSG00000100335,2568.989632192138,-0.3292102106087968,0.26478476692649305,-1.2433125003002492,0.21375269961825127,0.3100750418010875
APOL4,ENSG00000100336,847.7494284499896,3.824274228455943,0.8354057421205431,4.577744724076995,4.700157713991686e-06,6.805701338570395e-05
PNPLA5,ENSG00000100341,67.35215414374083,-4.1414458078337235,0.8381563392595206,-4.9411376062519965,7.766806678832742e-07,1.5940017558309302e-05
APOL1,ENSG00000100342,1215.2907229356144,2.0045264423992752,0.923107923157911,2.1714973862881384,,
PNPLA3,ENSG00000100344,108.9035833435922,-0.5664132107986699,0.6897591762029266,-0.8211753179083935,0.4115464134165875,0.5197797672795874
MYH9,ENSG00000100345,16621.983842590307,-0.07632958567285562,0.3799618537308713,-0.2008874967930865,0.840786544536528,0.8862278912134437
CACNA1I,ENSG00000100346,1681.7145002595157,-4.096114765721557,0.6919095846059564,-5.920014488676727,3.21913257716002e-09,1.6825856372814444e-07
SAMM50,ENSG00000100347,1754.2712429445214,-0.7537932212700624,0.32096055610067376,-2.348554072898679,0.018846462500978767,0.04621671212797236
TXN2,ENSG00000100348,2828.7007204116026,-0.9800218936976606,0.4820783677120778,-2.0329099153500714,0.042061625105440946,0.08628080316533329
FOXRED2,ENSG00000100350,3291.1716136597934,-1.8010146234255395,0.32668364842157643,-5.51302347738378,3.527211594100579e-08,1.266008330883529e-06
GRAP2,ENSG00000100351,22.919000108682688,0.7701389307368405,0.6566651529678371,1.1728031055952215,0.2408747724682745,0.34117292623893736
EIF3D,ENSG00000100353,4506.315360526951,0.2091466033469728,0.34797268889228183,0.6010431566131217,0.5478112422486199,0.6465372348827093
TNRC6B,ENSG00000100354,4566.92614560251,0.723948875527639,0.5536084718744483,1.3076911071762316,0.19097810082351407,0.283772052822475
SGSM3,ENSG00000100359,41.96197037815726,-0.8242236266808495,0.4591172354283975,-1.7952356458841607,0.07261616339708798,0.13185861778992733
IFT27,ENSG00000100360,999.8245104796636,-0.7504832943958465,0.3362371037893095,-2.2320061823578787,0.025614554329657487,0.05871170434023858
PVALB,ENSG00000100362,167.0856116260405,-2.118154982418352,1.1576550934328798,-1.8296943488904207,0.06729565640534196,0.12409009761112583
KIAA0930,ENSG00000100364,9862.156086629238,-1.7600689990444276,0.4432916313323041,-3.970453928386998,7.173582737030621e-05,0.0005923408719237591
NCF4,ENSG00000100365,249.55517011605465,1.5673126650782927,0.26048838722308615,6.016823558955904,1.7787277212826913e-09,1.0079745692809446e-07
CSF2RB,ENSG00000100368,246.14943264881677,1.5759723203791136,0.38644188663816753,4.078161231664632,4.539328396827762e-05,0.000414626624674009
SLC25A17,ENSG00000100372,1012.1236787927055,-0.118468880777728,0.3535534885846378,-0.3350805029586563,0.7375643599347768,0.8073079433055899
UPK3A,ENSG00000100373,7.780279458626312,-1.9054175141993888,0.685831168152042,-2.7782603105272936,0.0054650816848022385,0.01754789272510403
FAM118A,ENSG00000100376,800.7791194592088,0.1965190862999467,0.33017099584388504,0.595203966349809,0.5517071393388362,0.6497880121962091
KCTD17,ENSG00000100379,3271.374308896262,-1.8632105457112214,0.40588047345770095,-4.5905399928173605,4.42100733692772e-06,6.478749730153409e-05
ST13,ENSG00000100380,10064.848811028103,-0.36313840201460257,0.2653387031883754,-1.368584370282367,0.17112923239927502,0.2598320023980157
IL2RB,ENSG00000100385,52.078220832979945,0.8291625270850248,0.5106083989594706,1.623871696538308,0.10440319430720797,0.17542504572826237
RBX1,ENSG00000100387,2555.0157143019205,-0.1453814139939971,0.48797622342525887,-0.29792724935145226,0.7657586898414537,0.8294391041688173
EP300,ENSG00000100393,4241.5826005593435,-0.0923611245889316,0.4210415840680564,-0.21936342652084104,0.8263669575980401,0.8752325677313195
L3MBTL2,ENSG00000100395,1993.8879798740243,-1.0947449912944023,0.2421430660328875,-4.521066860306938,6.152874919355458e-06,8.458693818378819e-05
CHADL,ENSG00000100399,1734.200091757802,-1.4603399977786082,0.7252061025872442,-2.013689615364103,0.04404213098634311,0.08934232830132334
RANGAP1,ENSG00000100401,10109.137870330835,-2.363809445096552,0.3488145987029184,-6.776692987869417,1.2295778383557942e-11,1.3097880183959046e-09
ZC3H7B,ENSG00000100403,8301.382411675213,-1.0587369762653622,0.27690721131566504,-3.8234359128279873,0.00013160480984209037,0.0009537487223706374
PHF5A,ENSG00000100410,973.1162400526619,0.3593405656565562,0.4526419136582895,0.7938738212560474,0.4272688912901521,0.5347245956232062
ACO2,ENSG00000100412,9384.143837938405,-1.392469938373238,0.28572172917954897,-4.873517818794253,1.0962837473171842e-06,2.097621491518505e-05
POLR3H,ENSG00000100413,1547.8847371410507,-0.9427177135590759,0.3018102220702262,-3.123544680139168,0.0017868673328997437,0.007296934926781425
TRMU,ENSG00000100416,1506.544782884744,-0.4663735657368593,0.3731428192269701,-1.2498527151159784,0.21135335518525733,0.30737780769477485
PMM1,ENSG00000100417,1453.4694391998107,-1.2700969885596662,0.444978192585735,-2.8542904118047394,0.004313308182715555,0.014622941597292983
DESI1,ENSG00000100418,4008.4304485206385,-1.185484165276201,0.27667590950495513,-4.2847393811674435,1.8295352611207086e-05,0.00020148669618466907
CERK,ENSG00000100422,3709.242427010063,-0.3042575478131016,0.3450178907314751,-0.8818602048955863,0.3778524095242235,0.48674726115781525
BRD1,ENSG00000100425,1759.3360520392075,-0.6171097691180419,0.35557301517626,-1.7355360018311186,0.08264591042721513,0.1460879749041181
ZBED4,ENSG00000100426,999.6571748481845,0.541242281471724,0.3511101756317537,1.5415169341015682,0.12319102473943293,0.20003441889295245
MLC1,ENSG00000100427,17320.403348481206,-0.057469719406003796,0.4692944653661072,-0.12245982777821676,0.9025348592704268,0.9321383301604841
HDAC10,ENSG00000100429,38.42653580943374,-0.3032964772406547,0.47141358034625064,-0.643376622747875,0.5199797485552043,0.6208298829880592
KCNK10,ENSG00000100433,661.0815017598127,-1.2812511841596668,0.43919087019052744,-2.9172992225540604,0.003530768794155426,0.012488294945619061
ABHD4,ENSG00000100439,1464.5740612365826,0.39113161784433975,0.42759192815905417,0.9147310603553956,0.36033283419887874,0.4690661574608501
KHNYN,ENSG00000100441,1275.5592699082297,0.19089894307495192,0.42525164969591595,0.4489081775731093,0.653497896696303,0.7375792141564848
FKBP3,ENSG00000100442,1824.323722193584,-1.3044378037485622,0.41343525245053336,-3.1551199275263433,0.0016043214429724993,0.0066873037172690076
SDR39U1,ENSG00000100445,236.11471505900045,-1.186012982650069,0.41589137418874844,-2.8517373916772026,0.004348100574140835,0.014710777490390488
CTSG,ENSG00000100448,1.3632010070585587,1.6724201503863096,1.3727876180076086,1.2182657597200446,0.22312299729840002,
GZMH,ENSG00000100450,12.97548144767578,1.4614462847653387,0.5213103993079674,2.803409037505082,0.0050565493756215526,0.016529070989572278
GZMB,ENSG00000100453,22.569051285852304,0.8343989136540819,0.7847953610517638,1.063205715864376,0.28768867087094885,0.3925682061764753
RBM23,ENSG00000100461,3443.569070889537,-0.30496222750859425,0.27242066375000407,-1.1194533605147259,0.262946777414235,0.36513870966182566
PRMT5,ENSG00000100462,863.5756854624018,0.13334027940971105,0.3168377504930818,0.42084719766567885,0.6738666644995663,0.75432897386338
COCH,ENSG00000100473,154.7034053134244,-0.5830174477469793,0.646530010709278,-0.9017639368470737,0.3671822807574807,0.47570149381704024
AP4S1,ENSG00000100478,1265.1342803959965,-0.9015093508468427,0.36193761412742587,-2.4907865766321047,0.012746065854050798,0.03413850353837117
POLE2,ENSG00000100479,132.41699311089005,2.4717087251744947,0.3867986019776578,6.390169748641607,1.657017060169627e-10,1.312321489544341e-08
VCPKMT,ENSG00000100483,395.51123968591816,-1.2373548720777994,0.3359067000577899,-3.6836266494979792,0.00022993895633654894,0.0014732511639635622
SOS2,ENSG00000100485,2630.578811745906,-0.12858961430406804,0.4280275323008387,-0.3004236984776226,0.7638539892973724,0.827819035105086
CDKL1,ENSG00000100490,499.5653893931628,-0.48396093533593176,0.3268280873446363,-1.480781346756164,0.1386648487222805,0.21986851948996347
NIN,ENSG00000100503,3310.4352326277585,0.41196182830043326,0.4660775858438061,0.8838910962744552,0.37675500408529516,0.48567147495953394
PYGL,ENSG00000100504,1668.3340212862117,2.8445715030243486,0.5178713090015554,5.492815403326012,3.955762109982363e-08,1.3991492177550238e-06
TRIM9,ENSG00000100505,9237.317301276784,0.22996012957750447,0.5627767743920681,0.40861695087882005,0.6828207890387654,0.7619641671660876
PSMC6,ENSG00000100519,3326.1108552522505,-0.3812898465863275,0.36248608034067725,-1.0518744505388395,0.2928571553857352,0.3982931656347377
GNPNAT1,ENSG00000100522,427.1666495929033,-0.2651867760394802,0.2592626984879476,-1.0228497102980205,0.3063789101646248,0.41284546812425826
DDHD1,ENSG00000100523,2021.7266526214862,-0.6480001818762723,0.27796404754307524,-2.3312373942024056,0.019740845362797074,0.047897351808995015
